column1,column2,column3,column4,column5,column6
0,1982900832,Sun May 31 12:07:16 PDT 2009,NO_QUERY,SelectedTweets,@lilyroseallen think you have to go and have skin tests and perhaps keep a food/contact diary
0,1990678414,Mon Jun 01 05:29:08 PDT 2009,NO_QUERY,lotsofadybugs,the food simply sucks!
0,1991827900,Mon Jun 01 07:44:05 PDT 2009,NO_QUERY,m3yzr,is hungry...need some food
0,2002590691,Tue Jun 02 04:38:53 PDT 2009,NO_QUERY,daniandmore,in science class. want to sleep so bad. i want more food
0,2060284846,Sat Jun 06 18:36:59 PDT 2009,NO_QUERY,nik_hdz,gah im hungry someone bring me food!!
0,"",Mon Jun 15 17:15:36 PDT 2009,NO_QUERY,SheSimmers,@foodieprints a friend googled one of my recipes and she found their site right underneath mine.
0,"",Tue Jun 16 00:45:22 PDT 2009,NO_QUERY,matt_dizzle,can't find fast food near port hueneme after midnight  no lunch for me. note to self: make sure you bring a lunch when working nights
0,"",Tue Jun 16 00:55:42 PDT 2009,NO_QUERY,Amara_angel,misses solid foods
0,"",Wed Jun 17 22:30:24 PDT 2009,NO_QUERY,sanford42,"hrm, i'm broke until tomorrow at about 2am, but i'm out of cigarettes and have no food for work tonight. me = sad panda"
0,"",Sat Jun 20 01:30:07 PDT 2009,NO_QUERY,t_isfortammy,"ok i seriously need food.. i don't think i can wait until dinner time, i'm starving"
0,"",Sat Jun 20 19:10:24 PDT 2009,NO_QUERY,lalalaheath,11 days without a shower eating freezedried food. yum. happy to be back in civilization. get to go home tomorrow. no internet here though
0,"",Mon Jun 22 12:31:01 PDT 2009,NO_QUERY,userealbutter,"@indianfoodrocks i'd come down to run with you,  but it's quite warm outside here and i can only guess how hot it is there"
4,1470043937,Tue Apr 07 08:10:44 PDT 2009,NO_QUERY,domcoke,"@nc72 right. i'm going to buy food now. but don't worry. i'll have my iphone with me, so i can still check on packing process."
0,1675709469,Fri May 01 20:08:57 PDT 2009,NO_QUERY,xxNotLikeThatxx,tuesday and i are going to watch scary movies. and eat junk food. but no cookie dough.
0,1686594408,Sun May 03 06:03:54 PDT 2009,NO_QUERY,synfonia,@thehartworker twitter and food do go together quite nicely. bin neidisch! heute morgen: wake up-pfannkuchen riechen-keine da  #sehnsucht
0,1694439958,Mon May 04 02:38:08 PDT 2009,NO_QUERY,lilTanker,made all this chicken soup and i dun want none  i don't want nuffin.. i dun want food
0,1881175271,Fri May 22 03:51:01 PDT 2009,NO_QUERY,ElizabethTrump,can someone bring me food? or take me to breakfast? i don't wanna cook again
0,1936068286,Wed May 27 07:23:51 PDT 2009,NO_QUERY,neishia01,i guess @iamspectacular is mad at me. i think i went too far with the jokes   oh well! to the kitchen i go. the food is calling me
0,1972335615,Sat May 30 09:02:00 PDT 2009,NO_QUERY,TheLoneMaverick,"i went to a local brainwashing center, with my best friend and my good friend...i had to sit through an hour sermon for fucking food!"
0,1972343075,Sat May 30 09:02:49 PDT 2009,NO_QUERY,AndreaAlexis,last minute &quot;sight-seeing&quot; and food stops in la before we return the car @530pm
0,1975620443,Sat May 30 15:32:38 PDT 2009,NO_QUERY,squeezard,money got stolen so instead of a really nice romantic day out we have to improvise with no food at home
0,1985243858,Sun May 31 16:43:19 PDT 2009,NO_QUERY,princ3sskrys10,@ellebees  everyone knows food and bathrooms don't mix.
0,1999876103,Mon Jun 01 20:59:10 PDT 2009,NO_QUERY,SwanLin,i am spending too much money on food
0,2013767592,Tue Jun 02 23:31:24 PDT 2009,NO_QUERY,SatuKnape,my cat just tried to put a living bird in his food bowl.. :o poor bird
0,2046680903,Fri Jun 05 12:32:09 PDT 2009,NO_QUERY,DearSylviaa,"should've gone to school, there's no type of food here! and my mom left me home alone  wtf?!"
0,2053070179,Sat Jun 06 03:09:11 PDT 2009,NO_QUERY,nicolepenney,there's too much evil temptation food at my mum and grandma's house
0,2062623285,Sat Jun 06 23:47:02 PDT 2009,NO_QUERY,Esiled,temp at 38 now. oh noes i hope i can still make it for camp tmr!!!! but guess i'm gonna have to give jap food a miss
0,2063796923,Sun Jun 07 04:06:38 PDT 2009,NO_QUERY,BeesLikeZeebras,nooooo! i've got stretchmarks on my hips  thats probably where all the junk food goes.
0,"",Sun Jun 14 22:57:29 PDT 2009,NO_QUERY,ggimmickgirl,imba hungry  where is food? - http://tweet.sg
0,"",Mon Jun 15 05:12:29 PDT 2009,NO_QUERY,CourtneyElyce,@kateesslemont there is no food to be had
0,"",Wed Jun 17 01:42:54 PDT 2009,NO_QUERY,jensonyang,misses home cooked food
0,"",Thu Jun 18 00:24:11 PDT 2009,NO_QUERY,TylerKnightxxx,"@roccoreedxxx no food talk !  your killing me, lol."
0,"",Thu Jun 18 04:40:30 PDT 2009,NO_QUERY,SallytheShizzle,@wimjimjam lmao. 50 cents!! haha. oh yeah.. economic problems :/ stupid thing  although fastfood should be on a rising ;)
0,"",Thu Jun 18 15:42:43 PDT 2009,NO_QUERY,KING_ADEPOJU,@zaza_s havent tasted your food in a min
0,"",Sat Jun 20 04:15:59 PDT 2009,NO_QUERY,MODwife,feeling glum. missing hubby and rehoming our cat on monday - just got his travel box out   eating cheese on toast as comfort food
0,"",Sat Jun 20 11:29:34 PDT 2009,NO_QUERY,ch1stnut1,have eaten so much food. desperately need to go to the gym but busy tomorrow
0,1686181868,Sun May 03 04:11:36 PDT 2009,NO_QUERY,hanaames,someone bring me food? i'll starve to death otherwise  lol
0,1881646539,Fri May 22 05:12:51 PDT 2009,NO_QUERY,pYriel,just came home from a night int he hospital and ii have food poisoning
0,1973890609,Sat May 30 12:02:02 PDT 2009,NO_QUERY,Lauren_Kristine,awe! i wish i could bring food to joes work but only too bad i'm at work as well!
0,1984915976,Sun May 31 16:03:42 PDT 2009,NO_QUERY,ericmblog,". @saburitz turned the crockpot on before we left, but forgot to plug it in… no food for us"
0,1995954472,Mon Jun 01 14:18:23 PDT 2009,NO_QUERY,msonline_uk,@lucky_you33 haha my freezer has no tasty food in it at the moment
0,2048124751,Fri Jun 05 14:42:04 PDT 2009,NO_QUERY,shannyx3x,i just burnt my mouth on chinese food
0,2049942665,Fri Jun 05 17:46:43 PDT 2009,NO_QUERY,julia_gulia,went to the er at around 5 and just got home   hurt my foot but am eating sebina's polish food - yay
0,2051506608,Fri Jun 05 22:11:47 PDT 2009,NO_QUERY,shopalotmary,craving fatty foods
0,2061573565,Sat Jun 06 21:09:09 PDT 2009,NO_QUERY,joeunfiltered,why oh why must the chinese food restaurants near my hotel all be closed
0,"",Mon Jun 15 03:12:45 PDT 2009,NO_QUERY,chloestreetxox,"watching the hills..gonna go for a run after, burn of that good bbq food i had yesterday lol..lets see how far i can go..im hangin'"
0,"",Wed Jun 17 23:21:33 PDT 2009,NO_QUERY,oskerbusq,"lunch was maggie for me. how pathetic! people out thr having good food, treasure it!"
0,"",Thu Jun 18 11:26:33 PDT 2009,NO_QUERY,pookybear77,time for lunch....more rabbit food.......yoohoo
0,"",Thu Jun 18 17:01:44 PDT 2009,NO_QUERY,kaoticrequiem,@mcsnacktime aww... poor vince.  i'll be your magic food fairy some other time.
0,"",Sat Jun 20 03:05:25 PDT 2009,NO_QUERY,alagu,"@sid88 i just had lunch there. sadly, i was late and food got cold"
0,"",Sat Jun 20 12:43:19 PDT 2009,NO_QUERY,tealparadise,panera ... i'm so hungry.   8-4 no food... a cereal bar this morning phylicialicious
0,"",Mon Jun 22 17:13:22 PDT 2009,NO_QUERY,ohfuckmylife,oh: @janellecool there's no food there   i hate being poor and not being able to ask my parents for money. .. http://tinyurl.com/m8zwse
0,"",Tue Jun 23 07:51:43 PDT 2009,NO_QUERY,pietrendy,@anirvanghosh lol y do u wana go for a kashmiri weddin?the foods so heavy tat i put on weight in 5days  yeah shonali n paromita were wd me
0,"",Thu Jun 25 01:20:03 PDT 2009,NO_QUERY,sicklypanda,swimming makes me so sleepy  and i threw up so much food i might get sick. good night though after some minor bumps.
0,"",Thu Jun 25 05:34:20 PDT 2009,NO_QUERY,freakgoddess,@textualoffender the food is really... homely ! but it wasn't something to write home about. i didnt know if i liked it or disliked it
0,1565726219,Mon Apr 20 07:25:10 PDT 2009,NO_QUERY,botlin,"bleeding stopped...wow i pigged out on all that food, now i'm stuffed and i have no snacks for this afternoon"
0,1679726105,Sat May 02 10:02:12 PDT 2009,NO_QUERY,magnifiqisk,@aplusk  we try too. home cooked food is def better thn fast food. bt depends on schedule  sometimes unhealthy food is more accessible.
0,1753059832,Sat May 09 23:58:55 PDT 2009,NO_QUERY,FFichiban,food photo fail  /sigh but still post post http://bit.ly/bijmo
0,1826202633,Sun May 17 07:56:36 PDT 2009,NO_QUERY,tiaasmara,feel like junk food
0,1827365161,Sun May 17 10:33:25 PDT 2009,NO_QUERY,oranjhairgirl,cans of dog food are sharp when you open them...i cut my finger and it hurts
0,1834372536,Mon May 18 02:41:01 PDT 2009,NO_QUERY,Nikki537743,i cant eat junk food. or ill loose the competition between me my mum and my sister.
0,1834809660,Mon May 18 04:16:25 PDT 2009,NO_QUERY,Chisstwitt,@foodiegirlie poor you  have you been enjoying the masterchef series? especially the chocolate &amp; pork medallions lol?
0,1965325819,Fri May 29 15:43:19 PDT 2009,NO_QUERY,shawnmichael,poor kella is on meds now for an ear infection; she lost her food all over @deannamichelle twice at the doc's
0,1978789798,Sun May 31 00:28:39 PDT 2009,NO_QUERY,joannatran,i spent $15 on food at the night market and then some cute guy bought the sunglasses that i wanted just to make me mad  fun night overall.
0,1982725789,Sun May 31 11:46:47 PDT 2009,NO_QUERY,kamikazegirlx,coming home from big basin  ate so much unhealthy camp food and beer. my arteries hurt :p
0,1986361465,Sun May 31 18:43:48 PDT 2009,NO_QUERY,alissaraeross,chillin eating in-n-out burger wit @mistahfab  but he's eating wingstop lmao!!! i'm feeling so tired and kinda sick.. ugg food
0,1989560701,Mon Jun 01 01:59:50 PDT 2009,NO_QUERY,erickajonasbby,i miss my kitty; i dont even want to go home because i wont have my cuddle buddy anymore   no more sneaking her food. sign im sad
0,1995886428,Mon Jun 01 14:12:03 PDT 2009,NO_QUERY,darus67,i have a fast food advertising jingle as an earworm.
0,2013937443,Wed Jun 03 00:00:04 PDT 2009,NO_QUERY,galahad40,making dinner with what i can find....thought i had more food supplies than i actually do
0,2047068233,Fri Jun 05 13:06:11 PDT 2009,NO_QUERY,heyrocker,@scarequotes have you seen this? http://www.kingcounty.gov/healthservices/health/ehs/foodsafety/inspections/closures.aspx
0,2061948709,Sat Jun 06 21:58:57 PDT 2009,NO_QUERY,digitalnabi,i wish there was a whole foods in lancaster
0,"",Mon Jun 15 21:54:15 PDT 2009,NO_QUERY,krazyJBchick,"man, mom is cranky when she is tired. totally blew my plan to get food. darn"
0,"",Tue Jun 16 06:39:39 PDT 2009,NO_QUERY,KhunE11,"yet another morning when i awake with hunger, and no food"
0,"",Wed Jun 17 19:54:16 PDT 2009,NO_QUERY,slanoue,@padres game...drooling over all the great hi-carb food!
0,"",Thu Jun 18 07:53:57 PDT 2009,NO_QUERY,e_noir,"@foodimages we could do with some rain, its so humid here"
0,"",Fri Jun 19 16:13:52 PDT 2009,NO_QUERY,lyainna,"next time we leave food somewhere by accident, i'm picking it up that night. might not be getting our food back at all."
0,"",Sat Jun 20 00:15:53 PDT 2009,NO_QUERY,lissa_angeline,@purseho oh yeah. it's desperately sad. but they perked way up with food and petting...though i so need a shower now. i got pooped on.
0,"",Sat Jun 20 11:20:47 PDT 2009,NO_QUERY,JOyls,feels fat. eating fast food for dinner for the past 3 days is not a good idea.
0,"",Sun Jun 21 08:24:14 PDT 2009,NO_QUERY,lamezoid,@kirslo stop talking about food on twitter    i'm cravin' me some lil' ceasars pizza now!
0,1551025247,Sat Apr 18 07:56:35 PDT 2009,NO_QUERY,mwnm,"@matterlondon odd q but, do you serve food in your establishment? i always get to 3am and get ravenously hungry but can never find food"
0,1687154324,Sun May 03 07:55:28 PDT 2009,NO_QUERY,chrisgreena,is about to go to foodlion with my mom then back home to clean...cant see mikey allday both really bussy  i hate days like this
0,1692126781,Sun May 03 19:19:59 PDT 2009,NO_QUERY,kimbrexheart,i want my food
0,1751986529,Sat May 09 20:46:10 PDT 2009,NO_QUERY,sarabrindley,"@karinasparkman hey, i went on to whole foods' website and it said they weren't hiring  ?"
0,1759233829,Sun May 10 18:45:46 PDT 2009,NO_QUERY,JuliaSM,"ugh man, depressing day full of death and leaving.    escapism via movies and music.  and food.  food too. heh."
0,1759805213,Sun May 10 20:00:25 PDT 2009,NO_QUERY,SuperK23,ughhhh im so freaking stuffed  food was amazing though!
0,1833735408,Mon May 18 00:16:27 PDT 2009,NO_QUERY,amietron,need to start packing food for school. looking for my mr. bento containers; missing 2 of 4!   #bentobox
0,1834910655,Mon May 18 04:35:19 PDT 2009,NO_QUERY,Angelamz40,"@jmc_ministries churches aren't involved as we r called 2b thru christ. if we were, there wouldn't b need 4 shelters/food banks."
0,1979256622,Sun May 31 02:16:22 PDT 2009,NO_QUERY,kapilkansal2001,back to chennai!!! already missing home food!
0,1984087587,Sun May 31 14:25:05 PDT 2009,NO_QUERY,Reizechan,maybe i'll take a nap. i need to eat less bad food
0,2010157395,Tue Jun 02 16:54:35 PDT 2009,NO_QUERY,PugglesTXRanger,mom &amp; dad are on a smoothie-only diet this week. 3 days and no solid food to beg for?  this is sucky.
0,2018502489,Wed Jun 03 10:03:55 PDT 2009,NO_QUERY,MsEClass,@dontbeaskeptik  sry brotha!! no can do me dnt share food
0,2063557591,Sun Jun 07 03:08:36 PDT 2009,NO_QUERY,ian_ford,"jester had a settled night. still in pain, they're going to try him with food in a bit. won't be coming home till tomorrow though"
0,2067741338,Sun Jun 07 12:52:43 PDT 2009,NO_QUERY,Steveteeps,waking up at 2:30. lazy sunday for sure. @bjcrumps is moving all her stuff out  i need to go and get some food like whoa.
0,2068866778,Sun Jun 07 14:50:38 PDT 2009,NO_QUERY,Atlanta_Steam,@vette2004 good deal..was trying to do an all raw foods diet..i don't know if i'm gonna make it..much harder than i thought
0,"",Mon Jun 15 09:16:46 PDT 2009,NO_QUERY,AlayaDjamaludin,"i'm starving *ughh, however consuming food this late=no good"
0,"",Mon Jun 15 21:31:28 PDT 2009,NO_QUERY,CtRokJ,"@havenward now that you say something i am too   and it's too late for me to go and get food, can't wake the folks"
0,"",Tue Jun 16 16:45:47 PDT 2009,NO_QUERY,miaocheaaa,dont feel like studying for food prep; guess have to wake up at 5 tomorrow to study
0,"",Wed Jun 17 02:07:26 PDT 2009,NO_QUERY,nicsknots,@niftyandthrifty @lejjewellery @wyndwitch bum! that's kind of what dh said. the bowling alley sells crapo food for their parties though
0,"",Fri Jun 19 05:59:32 PDT 2009,NO_QUERY,liwenong,hungry! i want food. no more snack at home  - http://tweet.sg
0,"",Fri Jun 19 12:49:12 PDT 2009,NO_QUERY,florencesong,"i've been spending way too much money on food, food and oh, food. there goes my allowance.  need. to. save. for. urbanscapes! *determined"
0,"",Fri Jun 19 17:58:07 PDT 2009,NO_QUERY,MrsFishes,"i just got back from la and i'm craving food, uggh, i'm always craving something!"
0,"",Sat Jun 20 19:22:22 PDT 2009,NO_QUERY,mlw105,food network
4,1468725332,Tue Apr 07 03:23:26 PDT 2009,NO_QUERY,dinafragola,i am having lunch at a fast food place today  yay...then boring afternoon :/
0,1677090491,Sat May 02 00:25:05 PDT 2009,NO_QUERY,larrinski,"here is a pro tip. do not eat food sold out of trucks, even if it smells really really good.  (via @mrsocial) good advice!"
0,1680021178,Sat May 02 10:43:12 PDT 2009,NO_QUERY,cbmarie88,just ordered chinese argued with the lady and now im worried about my food
0,1693558700,Sun May 03 22:57:04 PDT 2009,NO_QUERY,bohogirl17,"sometimes, all you can do is eat junk food, watch a chick flick, and cry.  i don't want to go home on friday"
0,1880741119,Fri May 22 02:20:04 PDT 2009,NO_QUERY,salmonpuff,hungry! can't get food though cuz matt took the door key and locked the door
0,1966194922,Fri May 29 17:18:16 PDT 2009,NO_QUERY,Bubba_1992,i sadly have no voice after the food faire and the academic pep rally!! i need my voice.
0,1981475666,Sun May 31 09:13:54 PDT 2009,NO_QUERY,ian_si,"@sandysweetness bad news, i'd send you some food over, but it'll be cold (and a bit soggy) after crossing the atltantic"
0,1984076733,Sun May 31 14:23:48 PDT 2009,NO_QUERY,Jessere,"watching up and it's sad how my parents, brother and i finished all the food and its only the previews right now"
0,1999379705,Mon Jun 01 20:07:01 PDT 2009,NO_QUERY,terrya007,"@donhenrie mostly steak and potatoes, salads, vegetables, some of the few food items i'm not allergic to"
0,2001852670,Tue Jun 02 02:17:52 PDT 2009,NO_QUERY,pleonastic,"work: we have new fridge. it works, it doesn't smell, it keeps the food cold. next problem: solving the permanently blocked sink."
0,2002231577,Tue Jun 02 03:34:55 PDT 2009,NO_QUERY,ianthemalenurse,guess i'm not too sick for some good 'ol thai food!! i even got tom kah to go. wink wink!!! or is it oink oink!! i think it's oink oink!
0,2049173030,Fri Jun 05 16:25:20 PDT 2009,NO_QUERY,simplysoph007,is about to eat some food! how about some ribs what you think...sooo my feet can't touch the floor
0,2050916920,Fri Jun 05 19:31:38 PDT 2009,NO_QUERY,california_rain,"@tiger_lilii aww lili  i can't do seafood either. just try not to think about it too much, and the feeling goes away after a bit."
0,2054988549,Sat Jun 06 08:29:00 PDT 2009,NO_QUERY,busta4002,"@allaboutanne we were shopping for food, haha.  how are you?  why you never call me?"
0,"",Sun Jun 14 23:28:07 PDT 2009,NO_QUERY,ajpangilinan,"just woke up, goodafternoon! i'm now off to do some grocery shopping! no more food in the fridge"
