,Sentiment,tweet,date,Polarity
229,0,@lucky_you33 haha my freezer has no tasty food in it at the moment,Mon Jun 01 14:18:23 PDT 2009,Negative
230,0,i just burnt my mouth on chinese food,Fri Jun 05 14:42:04 PDT 2009,Negative
231,0,went to the er at around 5 and just got home   hurt my foot but am eating sebina's polish food - yay,Fri Jun 05 17:46:43 PDT 2009,Negative
232,0,craving fatty foods,Fri Jun 05 22:11:47 PDT 2009,Negative
233,0,why oh why must the chinese food restaurants near my hotel all be closed,Sat Jun 06 21:09:09 PDT 2009,Negative
234,0,"watching the hills..gonna go for a run after, burn of that good bbq food i had yesterday lol..lets see how far i can go..im hangin'",Mon Jun 15 03:12:45 PDT 2009,Negative
235,0,"lunch was maggie for me. how pathetic! people out thr having good food, treasure it!",Wed Jun 17 23:21:33 PDT 2009,Negative
236,0,time for lunch....more rabbit food.......yoohoo,Thu Jun 18 11:26:33 PDT 2009,Negative
237,0,@mcsnacktime aww... poor vince.  i'll be your magic food fairy some other time.,Thu Jun 18 17:01:44 PDT 2009,Negative
238,0,"@sid88 i just had lunch there. sadly, i was late and food got cold",Sat Jun 20 03:05:25 PDT 2009,Negative
239,0,panera ... i'm so hungry.   8-4 no food... a cereal bar this morning phylicialicious,Sat Jun 20 12:43:19 PDT 2009,Negative
240,0,oh: @janellecool there's no food there   i hate being poor and not being able to ask my parents for money. .. http://tinyurl.com/m8zwse,Mon Jun 22 17:13:22 PDT 2009,Negative
241,0,@anirvanghosh lol y do u wana go for a kashmiri weddin?the foods so heavy tat i put on weight in 5days  yeah shonali n paromita were wd me,Tue Jun 23 07:51:43 PDT 2009,Negative
242,0,swimming makes me so sleepy  and i threw up so much food i might get sick. good night though after some minor bumps.,Thu Jun 25 01:20:03 PDT 2009,Negative
243,0,@textualoffender the food is really... homely ! but it wasn't something to write home about. i didnt know if i liked it or disliked it,Thu Jun 25 05:34:20 PDT 2009,Negative
244,0,"bleeding stopped...wow i pigged out on all that food, now i'm stuffed and i have no snacks for this afternoon",Mon Apr 20 07:25:10 PDT 2009,Negative
245,0,@aplusk  we try too. home cooked food is def better thn fast food. bt depends on schedule  sometimes unhealthy food is more accessible.,Sat May 02 10:02:12 PDT 2009,Negative
246,0,food photo fail  /sigh but still post post http://bit.ly/bijmo,Sat May 09 23:58:55 PDT 2009,Negative
247,0,feel like junk food,Sun May 17 07:56:36 PDT 2009,Negative
248,0,cans of dog food are sharp when you open them...i cut my finger and it hurts,Sun May 17 10:33:25 PDT 2009,Negative
249,0,i cant eat junk food. or ill loose the competition between me my mum and my sister.,Mon May 18 02:41:01 PDT 2009,Negative
250,0,@foodiegirlie poor you  have you been enjoying the masterchef series? especially the chocolate &amp; pork medallions lol?,Mon May 18 04:16:25 PDT 2009,Negative
251,0,poor kella is on meds now for an ear infection; she lost her food all over @deannamichelle twice at the doc's,Fri May 29 15:43:19 PDT 2009,Negative
252,0,i spent $15 on food at the night market and then some cute guy bought the sunglasses that i wanted just to make me mad  fun night overall.,Sun May 31 00:28:39 PDT 2009,Negative
253,0,coming home from big basin  ate so much unhealthy camp food and beer. my arteries hurt :p,Sun May 31 11:46:47 PDT 2009,Negative
254,0,chillin eating in-n-out burger wit @mistahfab  but he's eating wingstop lmao!!! i'm feeling so tired and kinda sick.. ugg food,Sun May 31 18:43:48 PDT 2009,Negative
255,0,i miss my kitty; i dont even want to go home because i wont have my cuddle buddy anymore   no more sneaking her food. sign im sad,Mon Jun 01 01:59:50 PDT 2009,Negative
256,0,i have a fast food advertising jingle as an earworm.,Mon Jun 01 14:12:03 PDT 2009,Negative
257,0,making dinner with what i can find....thought i had more food supplies than i actually do,Wed Jun 03 00:00:04 PDT 2009,Negative
258,0,@scarequotes have you seen this? http://www.kingcounty.gov/healthservices/health/ehs/foodsafety/inspections/closures.aspx,Fri Jun 05 13:06:11 PDT 2009,Negative
259,0,i wish there was a whole foods in lancaster,Sat Jun 06 21:58:57 PDT 2009,Negative
260,0,"man, mom is cranky when she is tired. totally blew my plan to get food. darn",Mon Jun 15 21:54:15 PDT 2009,Negative
261,0,"yet another morning when i awake with hunger, and no food",Tue Jun 16 06:39:39 PDT 2009,Negative
262,0,@padres game...drooling over all the great hi-carb food!,Wed Jun 17 19:54:16 PDT 2009,Negative
263,0,"@foodimages we could do with some rain, its so humid here",Thu Jun 18 07:53:57 PDT 2009,Negative
264,0,"next time we leave food somewhere by accident, i'm picking it up that night. might not be getting our food back at all.",Fri Jun 19 16:13:52 PDT 2009,Negative
265,0,@purseho oh yeah. it's desperately sad. but they perked way up with food and petting...though i so need a shower now. i got pooped on.,Sat Jun 20 00:15:53 PDT 2009,Negative
266,0,feels fat. eating fast food for dinner for the past 3 days is not a good idea.,Sat Jun 20 11:20:47 PDT 2009,Negative
267,0,@kirslo stop talking about food on twitter    i'm cravin' me some lil' ceasars pizza now!,Sun Jun 21 08:24:14 PDT 2009,Negative
268,0,"@matterlondon odd q but, do you serve food in your establishment? i always get to 3am and get ravenously hungry but can never find food",Sat Apr 18 07:56:35 PDT 2009,Negative
269,0,is about to go to foodlion with my mom then back home to clean...cant see mikey allday both really bussy  i hate days like this,Sun May 03 07:55:28 PDT 2009,Negative
270,0,i want my food,Sun May 03 19:19:59 PDT 2009,Negative
271,0,"@karinasparkman hey, i went on to whole foods' website and it said they weren't hiring  ?",Sat May 09 20:46:10 PDT 2009,Negative
272,0,"ugh man, depressing day full of death and leaving.    escapism via movies and music.  and food.  food too. heh.",Sun May 10 18:45:46 PDT 2009,Negative
273,0,ughhhh im so freaking stuffed  food was amazing though!,Sun May 10 20:00:25 PDT 2009,Negative
274,0,need to start packing food for school. looking for my mr. bento containers; missing 2 of 4!   #bentobox,Mon May 18 00:16:27 PDT 2009,Negative
275,0,"@jmc_ministries churches aren't involved as we r called 2b thru christ. if we were, there wouldn't b need 4 shelters/food banks.",Mon May 18 04:35:19 PDT 2009,Negative
276,0,back to chennai!!! already missing home food!,Sun May 31 02:16:22 PDT 2009,Negative
277,0,maybe i'll take a nap. i need to eat less bad food,Sun May 31 14:25:05 PDT 2009,Negative
278,0,mom &amp; dad are on a smoothie-only diet this week. 3 days and no solid food to beg for?  this is sucky.,Tue Jun 02 16:54:35 PDT 2009,Negative
279,0,@dontbeaskeptik  sry brotha!! no can do me dnt share food,Wed Jun 03 10:03:55 PDT 2009,Negative
280,0,"jester had a settled night. still in pain, they're going to try him with food in a bit. won't be coming home till tomorrow though",Sun Jun 07 03:08:36 PDT 2009,Negative
281,0,waking up at 2:30. lazy sunday for sure. @bjcrumps is moving all her stuff out  i need to go and get some food like whoa.,Sun Jun 07 12:52:43 PDT 2009,Negative
282,0,@vette2004 good deal..was trying to do an all raw foods diet..i don't know if i'm gonna make it..much harder than i thought,Sun Jun 07 14:50:38 PDT 2009,Negative
283,0,"i'm starving *ughh, however consuming food this late=no good",Mon Jun 15 09:16:46 PDT 2009,Negative
284,0,"@havenward now that you say something i am too   and it's too late for me to go and get food, can't wake the folks",Mon Jun 15 21:31:28 PDT 2009,Negative
285,0,dont feel like studying for food prep; guess have to wake up at 5 tomorrow to study,Tue Jun 16 16:45:47 PDT 2009,Negative
286,0,@niftyandthrifty @lejjewellery @wyndwitch bum! that's kind of what dh said. the bowling alley sells crapo food for their parties though,Wed Jun 17 02:07:26 PDT 2009,Negative
287,0,hungry! i want food. no more snack at home  - http://tweet.sg,Fri Jun 19 05:59:32 PDT 2009,Negative
288,0,"i've been spending way too much money on food, food and oh, food. there goes my allowance.  need. to. save. for. urbanscapes! *determined",Fri Jun 19 12:49:12 PDT 2009,Negative
289,0,"i just got back from la and i'm craving food, uggh, i'm always craving something!",Fri Jun 19 17:58:07 PDT 2009,Negative
290,0,food network,Sat Jun 20 19:22:22 PDT 2009,Negative
291,4,i am having lunch at a fast food place today  yay...then boring afternoon :/,Tue Apr 07 03:23:26 PDT 2009,Positive
292,0,"here is a pro tip. do not eat food sold out of trucks, even if it smells really really good.  (via @mrsocial) good advice!",Sat May 02 00:25:05 PDT 2009,Negative
293,0,just ordered chinese argued with the lady and now im worried about my food,Sat May 02 10:43:12 PDT 2009,Negative
294,0,"sometimes, all you can do is eat junk food, watch a chick flick, and cry.  i don't want to go home on friday",Sun May 03 22:57:04 PDT 2009,Negative
295,0,hungry! can't get food though cuz matt took the door key and locked the door,Fri May 22 02:20:04 PDT 2009,Negative
296,0,i sadly have no voice after the food faire and the academic pep rally!! i need my voice.,Fri May 29 17:18:16 PDT 2009,Negative
297,0,"@sandysweetness bad news, i'd send you some food over, but it'll be cold (and a bit soggy) after crossing the atltantic",Sun May 31 09:13:54 PDT 2009,Negative
298,0,"watching up and it's sad how my parents, brother and i finished all the food and its only the previews right now",Sun May 31 14:23:48 PDT 2009,Negative
299,0,"@donhenrie mostly steak and potatoes, salads, vegetables, some of the few food items i'm not allergic to",Mon Jun 01 20:07:01 PDT 2009,Negative
300,0,"work: we have new fridge. it works, it doesn't smell, it keeps the food cold. next problem: solving the permanently blocked sink.",Tue Jun 02 02:17:52 PDT 2009,Negative
301,0,guess i'm not too sick for some good 'ol thai food!! i even got tom kah to go. wink wink!!! or is it oink oink!! i think it's oink oink!,Tue Jun 02 03:34:55 PDT 2009,Negative
302,0,is about to eat some food! how about some ribs what you think...sooo my feet can't touch the floor,Fri Jun 05 16:25:20 PDT 2009,Negative
303,0,"@tiger_lilii aww lili  i can't do seafood either. just try not to think about it too much, and the feeling goes away after a bit.",Fri Jun 05 19:31:38 PDT 2009,Negative
304,0,"@allaboutanne we were shopping for food, haha.  how are you?  why you never call me?",Sat Jun 06 08:29:00 PDT 2009,Negative
305,0,"just woke up, goodafternoon! i'm now off to do some grocery shopping! no more food in the fridge",Sun Jun 14 23:28:07 PDT 2009,Negative
306,0,@nisjoen ok cool i wanted to talk to you last night but i couldn't sorry  and not anymore i'm in a seafood place for dinner,Tue Jun 16 20:55:10 PDT 2009,Negative
307,0,bought too much food today,Wed Jun 17 09:47:25 PDT 2009,Negative
308,0,"@flyingwiggler wholefoods=fresh ingredients, but chicken salad + potatoes =  lots of mayo +lots of carbs = lots of fat usually  it depends",Wed Jun 17 18:24:57 PDT 2009,Negative
309,0,"im so hungry  lazy to make food, lazy to drive to get food hahaha",Thu Jun 18 22:32:58 PDT 2009,Negative
310,0,"@hikehippie yeah.  it's not so glamorous, but have you been to the pub on detroit in rocky river? good drinks, good food, fun atmosphere.",Fri Jun 19 13:19:28 PDT 2009,Negative
311,0,@pfingar i miss the luxury of bean and cheese tacos...or tacos in general...or good mexican food- i'm sooo hungry!!,Sat Jun 20 21:24:22 PDT 2009,Negative
312,0,omgg i am in need of some food,Mon Jun 22 13:22:31 PDT 2009,Negative
313,0,dinner was good. ate steak. after watching fast food nation i never wanted to eat steak again but that's all we had. i feel sick,Thu Jun 25 01:17:39 PDT 2009,Negative
314,0,ohmyfeck i just did it again and managed to drop half my food everywhere. why do i fail so badly. my finger's like on fire,Fri May 22 03:02:44 PDT 2009,Negative
315,0,i need food to energy up!! where's my kfc,Thu May 28 22:19:46 PDT 2009,Negative
316,0,yep diets stink...here i am eating rabbit food while my guy friends shove cheesy stuffed crust pizza down their throats,Sun May 31 18:42:28 PDT 2009,Negative
317,0,"@kissmybleep uhhh, cause we love food? lol. haha! i'm doing my best to put some weight on you know.  haha!",Mon Jun 01 07:17:26 PDT 2009,Negative
318,0,has dishes to do tonite  grrrness man! and only then may have some foods!,Mon Jun 01 07:37:59 PDT 2009,Negative
319,0,@stevenleedawson i missed the vodka and chinese food? what?!?!?!,Mon Jun 01 14:52:27 PDT 2009,Negative
320,0,food is feeling,Wed Jun 03 02:31:35 PDT 2009,Negative
321,0,"well, forget that. back to scratch  i'm going to write a list of foods to eat when i feel better. i'm seriously having a feast after this.",Fri Jun 05 21:34:51 PDT 2009,Negative
322,0,@friendssmile is a mess  bb's hand hurtz. but we got some sterling and cheeks and chinese food and troop beverly hills!,Sat Jun 06 17:56:13 PDT 2009,Negative
323,0,allergic to seafoods! this can't be happening! seafoods are my favorite.,Sun Jun 07 21:00:18 PDT 2009,Negative
324,0,"@amypalko mom is doing good, but the baby cries a lot (a lot!) and we're already investigating possible food allergies",Mon Jun 15 01:56:38 PDT 2009,Negative
325,0,"i dont have time/energy to start my food blog for real, maybe i need to start drinking coffee",Tue Jun 16 09:42:57 PDT 2009,Negative
326,0,becuase i forgot lunch i have to brave the wet and windy aberdeen summer on a food mission. marvellous,Wed Jun 17 04:02:32 PDT 2009,Negative
327,0,"@cheep_tweeter chucken fail  only small,frozen selection. premium for corn-fed, free-range, small portions too. foodtown it is i guess",Wed Jun 17 21:50:37 PDT 2009,Negative
328,0,i feel sick today i cant eat any food all i have had is a cookie at lunch time,Thu Jun 18 08:31:13 PDT 2009,Negative
329,0,"@froren  sorry! you are being freed tomorrow? want some good suggestions for food, or have you already discovered localnoodles.com ?",Fri Jun 19 01:36:50 PDT 2009,Negative
330,0,"doctor, doctor, is there a dr. anywhere? please help me i'm suffering from a severe food coma",Sat Jun 20 00:03:42 PDT 2009,Negative
331,0,"that's it, starting tomorrow, only healthy food for me, and no alcohol! i hate stomachaches  and you forgot to give me those awesome p ...",Sat Jun 20 01:50:26 PDT 2009,Negative
332,0,no more spicy food no more being angry so i won't end up here,Sat Jun 20 05:47:36 PDT 2009,Negative
333,0,copper beech wit @princessryry77 in my bra &amp; panties... den went lookin for food but to no avil... no 24 hr wal-mart or bi-lo,Sun Jun 21 01:07:07 PDT 2009,Negative
334,0,at nates for his moms birthday party. hellla food i'm sooo stufffed,Sat May 16 21:19:31 PDT 2009,Negative
335,0,"@foodphilosophy seriously, technology isn't always my friend. nothing like doing double research.",Fri May 29 16:25:43 PDT 2009,Negative
336,0,@hanizo welcome back. im sorry to hear that you still have �?�内炎  maybe you had too much good food ;),Sun May 31 09:54:24 PDT 2009,Negative
337,0,just got out of work...no searching desperately for food,Sun May 31 13:07:58 PDT 2009,Negative
338,0,"@lissa_angeline real food?  you mean like a bacon ultimate cheeseburger from jack in the box?  dammit, now i'm hungry for one",Mon Jun 01 23:49:11 PDT 2009,Negative
